Glia and neuronal cell	Oligodendrocyte	B cell	Pericyte	Endothelial cell	T cell	Myeloid cell
13760x6340	0.20609597107914	0.0266806584044124	0.00930959679497535	0.258010699423372	0.402551104529089	0.000525379267434131	0.0968265905015776
14140x6340	0.220763422891225	0.0261422762003082	0.00964684412275224	0.227840836240921	0.42153661085341	0.0034661807834892	0.0906038289078939
14520x6340	0.225850613987158	0.0241733506136268	0.00941431209272405	0.197102370046063	0.448372370922409	0.00360357178881717	0.0914834105492017
14900x6340	0.195416606888801	0.0216956292197486	0.00875925132672953	0.172841201947663	0.498676993455463	0.00155980763519421	0.101050509526402
15280x6340	0.216177443230558	0.0238031308443326	0.0120131122285143	0.18101501647872	0.446094038259274	0.00124873925077545	0.119648519707825
15660x6340	0.243314805550807	0.022242805720437	0.0156519609102875	0.210707581513869	0.384427724932282	0.00107851327159703	0.12257660810072
16040x6340	0.237928124884571	0.0235223600549331	0.0116649654457868	0.239302397908747	0.396547763028657	0.000163195344661313	0.0908711933326442
16420x6340	0.24756529989861	0.0261363466906375	0.00723447267579728	0.234092530176186	0.40500876601352	3.70001524378125e-05	0.0799255843928124
16800x6340	0.292921871640392	0.0294886572569911	0.00750291250908155	0.218200701973357	0.379247968539423	5.45046644712722e-05	0.0725833834162836
17180x6340	0.267414428860641	0.0292274232744355	0.00685952925909314	0.196837361134304	0.413891282862268	6.38081635723267e-05	0.085706166445686
17560x6340	0.228401890810147	0.0268631431799338	0.008172937332968	0.213589380035762	0.424935352270448	5.48159003926001e-05	0.0979824804703482
17940x6340	0.244975500388037	0.0251632546239484	0.0143017584049463	0.212259144162361	0.390317640623458	6.34594199307935e-05	0.112919242377319
11100x6720	0.214657736878688	0.0244657723543817	0.0112528179320539	0.297827070936014	0.327134263629128	0.000330815575071273	0.124331522694664
11480x6720	0.228980998913777	0.0247134188637216	0.00728023892820861	0.262428870495396	0.373358763117999	0.00019629679866358	0.103041412882234
11860x6720	0.219289601672538	0.0249976490416572	0.00526674200575508	0.245347794880661	0.423025672944826	0.000148308721392411	0.0819242307331715
